Address,Street,Hood,Town,County,Zip,Lat,Lng
"Split Oak Cove, Pflugerville, TX 78660, USA",Split Oak Cove,Saxony,Pflugerville,Travis County,78660,30.4464301,-97.610332
"Split Oak Dr, Pflugerville, TX 78660, USA",Split Oak Drive,UnknownHood,Pflugerville,Travis County,78660,30.4470302,-97.612416
"Split Rail Cove, Austin, TX 78750, USA",Split Rail Cove,Anderson Mill,Austin,Williamson County,78750,30.4619954,-97.8045475
"Split Rail Trail, West Lake Hills, TX 78746, USA",Split Rail Trail,UnknownHood,West Lake Hills,Travis County,78746,30.2834479,-97.7954035
"Split Rock Trail, Austin, TX 78739, USA",Split Rock Trail,Shady Hollow,Austin,Travis County,78739,30.1652285,-97.8602445
"Spofford St, Austin, TX 78704, USA",Spofford Street,Zilker,Austin,Travis County,78704,30.2606407,-97.7665794
"Spoke Ct, Austin, TX 78744, USA",Spoke Court,Southeast Austin,Austin,Travis County,78744,30.1935161,-97.7556924
"Sponberg Dr, Austin, TX 78744, USA",Sponberg Drive,Southeast Austin,Austin,Travis County,78744,30.2081221,-97.7525631
"Spoonbill Ct, Twin Creeks, TX 78613, USA",Spoonbill Court,Twin Creeks,UnknownTown,Travis County,78613,30.469167,-97.8468735
"Spoonemoore Dr, Pflugerville, TX 78660, USA",Spoonemoore Drive,Parkcrest,Pflugerville,Travis County,78660,30.4550535,-97.6186089
"Spotted Fawn Cir, Texas 78733, USA",Spotted Fawn Circle,UnknownHood,UnknownTown,Travis County,78733,30.3402944,-97.8734731
"Spotted Fawn Cir, Texas 78634, USA",Spotted Fawn Circle,UnknownHood,UnknownTown,Williamson County,78634,30.5340182,-97.5853033
"Spotted Fawn Cove, Cedar Park, TX 78613, USA",Spotted Fawn Cove,UnknownHood,Cedar Park,Williamson County,78613,30.4901297,-97.8343429
"Spotted Horse Dr, Austin, TX 78759, USA",Spotted Horse Drive,Mesa Park,Austin,Travis County,78759,30.4110421,-97.7335463
"Spotted Oak Cove, Austin, TX 78759, USA",Spotted Oak Cove,Oak Forest,Austin,Travis County,78759,30.4219432,-97.7686162
"Spotted Owl Cir, Pflugerville, TX 78660, USA",Spotted Owl Circle,UnknownHood,Pflugerville,Travis County,78660,30.4762726,-97.5818949
"Spotted Owl Ln, Pflugerville, TX 78660, USA",Spotted Owl Lane,UnknownHood,Pflugerville,Travis County,78660,30.4762726,-97.5818949
"Spotted Wolf Trail, Apache Shores, TX 78734, USA",Spotted Wolf Trail,Apache Shores,UnknownTown,Travis County,78734,30.3827883,-97.9188346
"Sprague Ln, West Lake Hills, TX 78746, USA",Sprague Lane,Estates At Blackacre,West Lake Hills,Travis County,78746,30.2935405,-97.8200595
"Spring Branch Trail, Yacht Harbor, TX 78734, USA",Spring Branch Trail,Yacht Harbor,UnknownTown,Travis County,78734,30.3802909,-97.9547959
"Spring Breeze Dr, Round Rock, TX 78664, USA",Spring Breeze Drive,UnknownHood,Round Rock,Williamson County,78664,30.5312896,-97.6688517
"Spring Cir, Austin, TX 78723, USA",Spring Circle,Pecan Springs Springdale,Austin,Travis County,78723,30.2994532,-97.6842231
"Spring Cir, Scenic Brook Estates, TX 78736, USA",Spring Circle,Scenic Brook Estates,UnknownTown,Travis County,78736,30.2328682,-97.9354474
"Spring Creek Dr, Austin, TX 78704, USA",Spring Creek Drive,Barton Hills,Austin,Travis County,78704,30.2593761,-97.7759316
"Spring Creek Rd, Brushy Creek, TX 78681, USA",Spring Creek Road,UnknownHood,Brushy Creek,Williamson County,78681,30.525383,-97.73145
"Spring Fever Trail, Austin, TX 78744, USA",Spring Fever Trail,Springfield At Thaxton Road,Austin,Travis County,78744,30.1667911,-97.7385188
"Spring Garden Rd, Texas 78746, USA",Spring Garden Road,UnknownHood,UnknownTown,Travis County,78746,30.2712402,-97.8091635
"Spring Hill Dr, Austin, TX 78753, USA",Spring Hill Drive,UnknownHood,Austin,Travis County,78753,30.3828022,-97.669368
"Spring Hill Ln, Texas 78660, USA",Spring Hill Lane,UnknownHood,UnknownTown,Travis County,78660,30.4423859,-97.6532097
"Spring Hollow Dr, Austin, TX 78750, USA",Spring Hollow Drive,Balcones Village,Austin,Travis County,78750,30.4410699,-97.7940065
"Spring Lake Dr, Austin, TX 78750, USA",Spring Lake Drive,Balcones Village,Austin,Travis County,78750,30.4368837,-97.7934432
"Spring Ln, Jonestown, TX 78645, USA",Spring Lane,UnknownHood,Jonestown,Travis County,78645,30.4912642,-97.9223521
"Spring Ln, Austin, TX 78703, USA",Spring Lane,Tarrytown,Austin,Travis County,78703,30.2993365,-97.7653977
"Spring Meadow Cove, Austin, TX 78744, USA",Spring Meadow Cove,Southeast Austin,Austin,Travis County,78744,30.1957201,-97.7325538
"Spring Meadow Rd, Austin, TX 78744, USA",Spring Meadow Road,Southeast Austin,Austin,Travis County,78744,30.1953302,-97.7327436
"Spring Peony Ct, Pflugerville, TX 78660, USA",Spring Peony Court,Bohls Place,Pflugerville,Travis County,78660,30.4344863,-97.6057559
"Spring St, Round Rock, TX 78664, USA",Spring Street,Round Rock Original Plat,Round Rock,Williamson County,78664,30.5137029,-97.6751201
"Spring Tree St, Brushy Creek, TX 78681, USA",Spring Tree Street,UnknownHood,Brushy Creek,Williamson County,78681,30.5166439,-97.7363527
"Spring Valley Dr, Austin, TX 78736, USA",Spring Valley Drive,West Oak Hill,Austin,Travis County,78736,30.2396362,-97.8955165
"Spring Valley Rd, Texas 78737, USA",Spring Valley Road,UnknownHood,UnknownTown,Travis County,78737,30.2195164,-97.9506607
"Spring Valley St, Texas 78634, USA",Spring Valley Street,UnknownHood,UnknownTown,Williamson County,78634,30.4986482,-97.5586469
"Spring Wagon Ln, Wells Branch, TX 78728, USA",Spring Wagon Lane,UnknownHood,Wells Branch,Travis County,78728,30.444904,-97.6833533
"Springbrook Rd, Pflugerville, TX 78660, USA",Springbrook Road,UnknownHood,Pflugerville,Travis County,78660,30.474654,-97.634197
"Springdale Rd, Austin, TX 78723, USA",Springdale Road,UnknownHood,Austin,Travis County,78723,30.3014414,-97.6726472
"Springdale Rd, Austin, TX 78754, USA",Springdale Road,UnknownHood,Austin,Travis County,78754,30.3368579,-97.6510154
"Springer Ln, Austin, TX 78758, USA",Springer Lane,North Austin Civic Association,Austin,Travis County,78758,30.373886,-97.70841
"Springs Edge Dr, Austin, TX 78717, USA",Springs Edge Drive,Avery Ranch Far West,Austin,Williamson County,78717,30.4975364,-97.7900956
"Springville Ln, Austin, TX 78744, USA",Springville Lane,UnknownHood,Austin,Travis County,78744,30.171746,-97.7488198
"Springwater Cir, Austin, TX 78753, USA",Springwater Circle,North Oaks Hillside,Austin,Travis County,78753,30.3848419,-97.6669656
"Springwater Dr, Round Rock, TX 78681, USA",Springwater Drive,The Oaklands,Round Rock,Williamson County,78681,30.5136139,-97.7047414
"Springwood Dr, Austin, TX 78750, USA",Springwood Drive,Balcones Village,Austin,Travis County,78750,30.439494,-97.7954833
"Sprinkle Cutoff Rd, Texas 78754, USA",Sprinkle Cutoff Road,UnknownHood,UnknownTown,Travis County,78754,30.3619979,-97.6498267
"Sprinkle Rd, Texas 78754, USA",Sprinkle Road,UnknownHood,UnknownTown,Travis County,78754,30.3504418,-97.6557859
"Spruce Cove, Austin, TX 78744, USA",Spruce Cove,Southeast Austin,Austin,Travis County,78744,30.2000876,-97.7494363
"Spruce Cove, Round Rock, TX 78664, USA",Spruce Cove,South Creek,Round Rock,Williamson County,78664,30.5130713,-97.6491488
"Spruce Gum Ln, Austin, TX 78744, USA",Spruce Gum Lane,South Creek South,Austin,Travis County,78744,30.1838983,-97.7671979
"Spruce Ln, Austin, TX 78744, USA",Spruce Lane,Southeast Austin,Austin,Travis County,78744,30.2004979,-97.7483989
"Spruceleaf Cir, Austin, TX 78757, USA",Spruceleaf Circle,Allandale,Austin,Travis County,78757,30.3522496,-97.7347789
"Sprucewood Cove, Austin, TX 78731, USA",Sprucewood Cove,UnknownHood,Austin,Travis County,78731,30.3596014,-97.7870134
"Sprucewood Dr, Austin, TX 78731, USA",Sprucewood Drive,UnknownHood,Austin,Travis County,78731,30.361455,-97.7868692
"Spur St, Austin, TX 78721, USA",Spur Street,MLK-183,Austin,Travis County,78721,30.2707284,-97.6885011
"Spurflower Cove, Austin, TX 78759, USA",Spurflower Cove,Prominent Point,Austin,Travis County,78759,30.3920934,-97.767508
"Spurflower Dr, Austin, TX 78759, USA",Spurflower Drive,Prominent Point,Austin,Travis County,78759,30.3921732,-97.7678002
"Spurlock Dr, Austin, TX 78731, USA",Spurlock Drive,UnknownHood,Austin,Travis County,78731,30.3596127,-97.7631562
"Spurlock Valley, West Lake Hills, TX 78746, USA",Spurlock Valley,Stonehedge Estates,West Lake Hills,Travis County,78746,30.3031425,-97.8002133
"Spyglass Cove, Round Rock, TX 78664, USA",Spyglass Cove,Forest Creek,Round Rock,Williamson County,78664,30.5089467,-97.5961186
"Spyglass Dr, Austin, TX 78746, USA",Spyglass Drive,UnknownHood,Austin,Travis County,78746,30.2611084,-97.7865219
"Squires Dr, Lakeway, TX 78734, USA",Squires Drive,UnknownHood,Lakeway,Travis County,78734,30.3619438,-97.9686644
"Squirrel Hollow, Texas 78748, USA",Squirrel Hollow,UnknownHood,UnknownTown,Travis County,78748,30.1732187,-97.8535193
"Squirrel Oak Cir, Austin, TX 78749, USA",Squirrel Oak Circle,West Oak Hill,Austin,Travis County,78749,30.2202152,-97.8497248
"Stable Ln, Lago Vista, TX 78645, USA",Stable Lane,UnknownHood,Lago Vista,Travis County,78645,30.4751609,-97.9863295
"Stableford Cir, Lakecliff On Lake Travis, TX 78669, USA",Stableford Circle,Lakecliff On Lake Travis,UnknownTown,Travis County,78669,30.4557693,-98.0665427
"Stableford Cove, Lakecliff On Lake Travis, TX 78669, USA",Stableford Cove,Lakecliff On Lake Travis,UnknownTown,Travis County,78669,30.4549913,-98.0679392
"Stablestone Dr, Austin, TX 78731, USA",Stablestone Drive,Green Trails Estates,Austin,Travis County,78731,30.3644986,-97.7554638
"Stacey Ln, Lodge Acres, TX 78645, USA",Stacey Lane,Lodge Acres,UnknownTown,Travis County,78645,30.4102332,-97.9624733
"Stacia's Way, Sarah's Creek, TX 78660, USA",Stacia's Way,Sarah's Creek,UnknownTown,Travis County,78660,30.440589,-97.6577849
"Stacy Ln, Austin, TX 78704, USA",Stacy Lane,Dawson,Austin,Travis County,78704,30.2377711,-97.7612421
"Stadler Cove, Round Rock, TX 78664, USA",Stadler Cove,Forest Creek,Round Rock,Williamson County,78664,30.5172077,-97.5933738
"Stafford St, Austin, TX 78722, USA",Stafford Street,East Austin,Austin,Travis County,78722,30.2838754,-97.7152721
"Stage Coach Trail, Austin, TX 78745, USA",Stage Coach Trail,South Austin,Austin,Travis County,78745,30.2120329,-97.8239833
"Stage Stop Cir, Bee Cave, TX 78738, USA",Stage Stop Circle,The Homestead,Bee Cave,Travis County,78738,30.2961207,-97.9648136
"Stagecoach Cove, Lago Vista, TX 78645, USA",Stagecoach Cove,UnknownHood,Lago Vista,Travis County,78645,30.4774463,-97.9870466
"Stagecoach Trail, Round Rock, TX 78681, USA",Stagecoach Trail,The Hermitage,Round Rock,Williamson County,78681,30.5261273,-97.7029714
"Stagecoach Way, Arroyo Doble, TX 78652, USA",Stagecoach Way,Arroyo Doble,UnknownTown,Travis County,78652,30.1223163,-97.8249897
"Staggerbrush Rd, Austin, TX 78749, USA",Staggerbrush Road,Oak Hill,Austin,Travis County,78749,30.2340062,-97.8346506
"Staghorn Cove, Austin, TX 78759, USA",Staghorn Cove,Great Hills,Austin,Travis County,78759,30.4080501,-97.770577
"Staghorn Dr, Point Venture, TX 78645, USA",Staghorn Drive,Waterford On Lake Travis,Point Venture,Travis County,78645,30.3888898,-97.9924107
"Stahl Cove, Austin, TX 78731, USA",Stahl Cove,Mesa Oaks,Austin,Travis County,78731,30.3605604,-97.7723267
"Staked Plains Dr, Austin, TX 78717, USA",Staked Plains Drive,UnknownHood,Austin,Williamson County,78717,30.4890678,-97.7908838
"Stallion Dr, Tumbleweed Place, TX 78733, USA",Stallion Drive,Tumbleweed Place,UnknownTown,Travis County,78733,30.3254925,-97.8664297
"Stallion Dr, Cedar Park, TX 78613, USA",Stallion Drive,UnknownHood,Cedar Park,Williamson County,78613,30.5191126,-97.8202441
"Stamford Ln, Austin, TX 78703, USA",Stamford Lane,Tarrytown,Austin,Travis County,78703,30.2938432,-97.7685439
"Stamford Way, Austin, TX 78703, USA",Stamford Way,Tarrytown,Austin,Travis County,78703,30.2946132,-97.7675462
"Stampede Trail, Lago Vista, TX 78645, USA",Stampede Trail,UnknownHood,Lago Vista,Travis County,78645,30.4796714,-97.9884433
"Standfield Ct, Steiner Ranch Neighborhood Association, TX 78732, USA",Standfield Court,Steiner Ranch Neighborhood Association,UnknownTown,Travis County,78732,30.3798196,-97.8916518
"Standing Oaks Ln, Texas 78746, USA",Standing Oaks Lane,UnknownHood,UnknownTown,Travis County,78746,30.3345692,-97.7879102
"Standing Rock Dr, Austin, TX 78730, USA",Standing Rock Drive,Long Canyon,Austin,Travis County,78730,30.3730546,-97.826246
"Standish Dr, Austin, TX 78745, USA",Standish Drive,South Austin,Austin,Travis County,78745,30.216375,-97.8036445
"Stanley Ave, Austin, TX 78745, USA",Stanley Avenue,South Austin,Austin,Travis County,78745,30.2079832,-97.8001794
"Stansted Manor Dr, Pflugerville, TX 78660, USA",Stansted Manor Drive,UnknownHood,Pflugerville,Travis County,78660,30.4274393,-97.6160576
"Stanwood Dr, Austin, TX 78757, USA",Stanwood Drive,North Shoal Creek,Austin,Travis County,78757,30.368103,-97.7339919
"Stanwood Rd, Austin, TX 78759, USA",Stanwood Road,Raintree Estates,Austin,Travis County,78759,30.4204157,-97.7503706
"Stanzel Dr, Jollyville, TX 78729, USA",Stanzel Drive,Hunter's Chase,Jollyville,Williamson County,78729,30.4500428,-97.7670762
"Staple Cove, Settler's Meadow, TX 78660, USA",Staple Cove,Settler's Meadow,UnknownTown,Travis County,78660,30.4345815,-97.637402
"Stapp Ct, Steiner Ranch Neighborhood Association, TX 78732, USA",Stapp Court,Steiner Ranch Neighborhood Association,UnknownTown,Travis County,78732,30.3760678,-97.8902587
"Star Dr, Austin, TX 78745, USA",Star Drive,South Austin,Austin,Travis County,78745,30.1913302,-97.7814853
"Star Flower Way, Wildflower, TX 78660, USA",Star Flower Way,Wildflower,UnknownTown,Travis County,78660,30.4203788,-97.6577917
"Star Grass Cir, Austin, TX 78745, USA",Star Grass Circle,South Austin,Austin,Travis County,78745,30.1894695,-97.8231573
"Star Light Cir, Texas 78613, USA",Star Light Circle,UnknownHood,UnknownTown,Williamson County,78613,30.4807477,-97.8397657
"Star Light Cove, Texas 78613, USA",Star Light Cove,UnknownHood,UnknownTown,Williamson County,78613,30.4814894,-97.8376516
"Star Light Terrace, Austin, TX 78721, USA",Star Light Terrace,MLK-183,Austin,Travis County,78721,30.2737382,-97.6845175
"Star St, Lakeway, TX 78734, USA",Star Street,UnknownHood,Lakeway,Travis County,78734,30.3717368,-97.9883724
"Starbright Dr, Austin, TX 78745, USA",Starbright Drive,South Austin,Austin,Travis County,78745,30.1951195,-97.7813251
"Starcrest Ln, North Point, TX 78724, USA",Starcrest Lane,North Point,UnknownTown,Travis County,78724,30.3091311,-97.6398552
"Stark Pl, Austin, TX 78703, USA",Stark Place,Old West Austin,Austin,Travis County,78703,30.2929183,-97.754603
"Stark St, Austin, TX 78756, USA",Stark Street,Brentwood,Austin,Travis County,78756,30.3261123,-97.7279311
"Starline Dr, Austin, TX 78759, USA",Starline Drive,UnknownHood,Austin,Travis County,78759,30.363162,-97.7465204
"Starling Dr, Round Rock, TX 78681, USA",Starling Drive,Oakcreek,Round Rock,Williamson County,78681,30.5180185,-97.7166365
"Starstreak Dr, Austin, TX 78745, USA",Starstreak Drive,South Austin,Austin,Travis County,78745,30.1955349,-97.7791697
"Starwood Dr, Texas 78613, USA",Starwood Drive,UnknownHood,UnknownTown,Williamson County,78613,30.526286,-97.8029849
"Statler Bend Dr, Pflugerville, TX 78660, USA",Statler Bend Drive,Springbrook,Pflugerville,Travis County,78660,30.4785685,-97.6340419
"Staton Cove, Austin, TX 78727, USA",Staton Cove,Scofield Farms,Austin,Travis County,78727,30.4188718,-97.6884422
"Staton Dr, Austin, TX 78727, USA",Staton Drive,Scofield Farms,Austin,Travis County,78727,30.4203706,-97.6857877
"Staunton Dr, Austin, TX 78758, USA",Staunton Drive,North Austin Civic Association,Austin,Travis County,78758,30.3559717,-97.7110055
"Stave Oak Ln, Forest Bluff, TX 78724, USA",Stave Oak Lane,Forest Bluff,UnknownTown,Travis County,78724,30.2522162,-97.5810821
"Steamboat Dr, Austin, TX 78749, USA",Steamboat Drive,Oak Creek Parke,Austin,Travis County,78749,30.1801528,-97.8541313
"Steamboat Springs Cove, Austin, TX 78746, USA",Steamboat Springs Cove,Crested Butte Hillside,Austin,Travis County,78746,30.260963,-97.8000481
"Steamline Cir, Austin, TX 78745, USA",Steamline Circle,South Austin,Austin,Travis County,78745,30.1875451,-97.8144708
"Stearn's Ln, South Austin, TX 78735, USA",Stearn's Lane,South Austin,UnknownTown,Travis County,78735,30.2369141,-97.8092434
"Steed Dr, Austin, TX 78749, USA",Steed Drive,Sendera South,Austin,Travis County,78749,30.1943873,-97.8618744
"Steeds Crossing, Texas 78660, USA",Steeds Crossing,UnknownHood,UnknownTown,Travis County,78660,30.4920604,-97.5774929
"Steele Run, Austin, TX 78749, USA",Steele Run,Oak Hill,Austin,Travis County,78749,30.2323816,-97.8508981
"Steeple-Chase Dr, Jollyville, TX 78729, USA",Steeple-Chase Drive,Rattan Creek,Jollyville,Williamson County,78729,30.4467188,-97.7619222
"Steer Trail, Austin, TX 78749, USA",Steer Trail,Oak Hill,Austin,Travis County,78749,30.230843,-97.8531663
"Steger Ln, Texas 78653, USA",Steger Lane,UnknownHood,UnknownTown,Travis County,78653,30.4202049,-97.5223587
"Stegner Ln, Rob Roy, TX 78746, USA",Stegner Lane,Rob Roy,UnknownTown,Travis County,78746,30.3223871,-97.8256013
"Steiner Ranch Blvd, Austin, TX 78730, USA",Steiner Ranch Boulevard,Steiner Ranch Neighborhood Association,Austin,Travis County,78730,30.3871581,-97.8708036
"Steiner Ranch Rd, Steiner Ranch Neighborhood Association, TX 78732, USA",Steiner Ranch Road,Steiner Ranch Neighborhood Association,UnknownTown,Travis County,78732,30.373223,-97.8960572
"Stellar Cove, Austin, TX 78739, USA",Stellar Cove,Circle C Ranch,Austin,Travis County,78739,30.1924153,-97.8757986
"Stenson Dr, Anderson Mill West, TX 78613, USA",Stenson Drive,Anderson Mill West,UnknownTown,Travis County,78613,30.4672822,-97.8418867
"Stepdown Cove, Austin, TX 78731, USA",Stepdown Cove,Vista West,Austin,Travis County,78731,30.3690014,-97.7698511
"Stephanie Lee Ln, Austin, TX 78753, USA",Stephanie Lee Lane,Windsor Hills,Austin,Travis County,78753,30.3689592,-97.6727893
"Stephanie St John St, Austin, TX 78727, USA",Stephanie Saint John Street,Woods Of Century Park,Austin,Travis County,78727,30.4310272,-97.6901846
"Stepp Bend, Cedar Park, TX 78613, USA",Stepp Bend,UnknownHood,Cedar Park,Williamson County,78613,30.4903406,-97.830881
"Stepp Cove, Cedar Park, TX 78613, USA",Stepp Cove,UnknownHood,Cedar Park,Williamson County,78613,30.4913434,-97.8301569
"Stepping Stone Cove, Austin, TX 78727, USA",Stepping Stone Cove,Northwood,Austin,Travis County,78727,30.4287591,-97.7105674
"Stepping Stone Path, Round Rock, TX 78665, USA",Stepping Stone Path,Lake Forest,Round Rock,Williamson County,78665,30.5038255,-97.6223254
"Sterling Dr, Austin, TX 78731, USA",Sterling Drive,Mesa Oaks,Austin,Travis County,78731,30.36902,-97.762206
"Sterling Panorama Ct, Lake Pointe, TX 78738, USA",Sterling Panorama Court,Lake Pointe,UnknownTown,Travis County,78738,30.3133617,-97.9191441
