Address,Hood,Town,County,Zip,Lat,Lng,Walk Score,Bike Score,Transit Score
"Creekbend Dr, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.4492079,-97.6202786,39,47,0
"Creekbluff Dr, Austin, TX 78750, USA",UnknownHood,Austin,Travis County,78750,30.3755349,-97.7852924,13,29,0
"Creekbranch Cove, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.1899307,-97.7459768,41,46,43
"Creekline Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2122515,-97.7763679,62,55,48
"Creekmere Ln, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1814971,-97.7887112,48,47,39
"Creekmont Cove, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.189098,-97.8308235,23,41,29
"Creekmont Dr, Round Rock, TX 78681, USA",UnknownHood,Round Rock,Williamson County,78681,30.500846,-97.704955,13,29,0
"Creeks Edge Cir, Barton Creek West, TX 78733, USA",Barton Creek West,UnknownTown,Travis County,78733,30.2960512,-97.885098,1,9,0
"Creeks Edge Pkwy, Barton Creek West, TX 78733, USA",Barton Creek West,UnknownTown,Travis County,78733,30.2975494,-97.8894019,0,0,0
"Creekside Cove, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4877003,-97.9767089,1,1,0
"Creekside Dr, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.068313,-97.9292827,0,24,0
"Creekside Dr, South Cherry Hollow Estates, TX 78641, USA",South Cherry Hollow Estates,UnknownTown,Travis County,78641,30.516638,-97.9592056,0,0,0
"Creekside Dr, Austin, TX 78752, USA",Coronado Hills,Austin,Travis County,78752,30.3237196,-97.6839212,54,49,43
"Creekview Dr, Round Rock, TX 78681, USA",UnknownHood,Round Rock,Williamson County,78681,30.493849,-97.7020079,23,25,0
"Creekwood Cir, Texas 78620, USA",UnknownHood,UnknownTown,Travis County,78620,30.271914,-98.050074,0,2,0
"Creekwood Cove, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.4997683,-97.8221827,48,43,0
"Creekwood Rd, Austin, TX 78723, USA",MLK,Austin,Travis County,78723,30.2951812,-97.6867819,40,45,43
"Creighton Ln, Austin, TX 78723, USA",University Hills,Austin,Travis County,78723,30.3204488,-97.6771231,35,25,38
"Crenata Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4026791,-97.7690313,1,17,0
"Crenshaw Dr, Round Rock, TX 78664, USA",Forest Creek,Round Rock,Williamson County,78664,30.5153881,-97.6029822,20,20,0
"Creole Cove, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4265637,-97.6867605,17,40,31
"Creole Dr, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4267527,-97.6864931,32,41,33
"Crepe Myrtle Dr, Austin, TX 78744, USA",Springfield At Thaxton Road,Austin,Travis County,78744,30.1640578,-97.736873,21,41,35
"Crescent Bluff, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3798473,-97.9724976,1,17,0
"Crescent Dr, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2942773,-97.7108565,74,76,49
"Cresswell Dr, Pflugerville, TX 78660, USA",Windermere Phase D,Pflugerville,Travis County,78660,30.4557797,-97.6477301,49,66,0
"Crest Ave, Austin, TX 78702, USA",Rosewood,Austin,Travis County,78702,30.2737149,-97.7031516,73,79,48
"Crest Meadow Ln, Austin, TX 78748, USA",Hillcrest,Austin,Travis County,78748,30.1578054,-97.8454809,16,25,0
"Crest Oak Rd, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.1966593,-97.7348141,38,34,38
"Crest Ridge Cir, Austin, TX 78750, USA",Balcones Village,Austin,Travis County,78750,30.4360907,-97.7848677,29,49,20
"Crest View Dr, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3527758,-97.9649255,48,26,0
"Crest View Rd, West Oak Hill, TX 78737, USA",West Oak Hill,UnknownTown,Travis County,78737,30.2248331,-97.9113324,6,11,0
"Crestwood Ct, West Lake Hills, TX 78746, USA",UnknownHood,West Lake Hills,Travis County,78746,30.2825167,-97.7920632,21,23,0
"Crested Butte Dr, Austin, TX 78746, USA",Crested Butte Hillside,Austin,Travis County,78746,30.2628242,-97.7985175,32,23,24
"Cresthaven Dr, Austin, TX 78704, USA",Barton Hills,Austin,Travis County,78704,30.2593721,-97.7820097,22,47,31
"Cresthill Dr, Austin, TX 78731, USA",Northwest Hills Lakeview,Austin,Travis County,78731,30.3431165,-97.7669225,38,15,30
"Crestline Ct, Round Rock, TX 78664, USA",Mesa Ridge,Round Rock,Williamson County,78664,30.5249438,-97.6672622,52,47,0
"Crestmont Dr, Austin, TX 78756, USA",Rosedale,Austin,Travis County,78756,30.3227789,-97.742639,78,86,50
"Creston Ln, Austin, TX 78752, USA",Highland,Austin,Travis County,78752,30.3425775,-97.7108288,70,75,54
"Crestvale Dr, Austin, TX 78704, USA",Barton Hills,Austin,Travis County,78704,30.2456011,-97.7866486,66,62,44
"Crestview Dr, Jonestown, TX 78645, USA",UnknownHood,Jonestown,Travis County,78645,30.493973,-97.9203826,30,9,0
"Crestview St, Round Rock, TX 78681, USA",Creekmont West,Round Rock,Williamson County,78681,30.5010779,-97.7063522,9,29,0
"Crestway Dr, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3312736,-97.7660578,39,25,31
"Crestwood Rd, Austin, TX 78722, USA",UnknownHood,Austin,Travis County,78722,30.2993591,-97.713024,76,74,49
"Crete Ln, Pflugerville Estates, TX 78660, USA",Pflugerville Estates,UnknownTown,Travis County,78660,30.424629,-97.6306087,27,35,0
"Cretys Cove, Austin, TX 78745, USA",Cherry Creek,Austin,Travis County,78745,30.1938435,-97.8345806,30,37,28
"Crewler Cove, Austin, TX 78753, USA",Copperfield,Austin,Travis County,78753,30.3925079,-97.6544499,27,47,26
"Cricket Cove, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.5003391,-97.8332341,33,33,0
"Cricket Hollow Dr, Austin, TX 78758, USA",Quail Hollow,Austin,Travis County,78758,30.3858132,-97.7032038,39,64,34
"Crieff Cross Dr, Northtown Park, TX 78660, USA",Northtown Park,UnknownTown,Travis County,78660,30.4164043,-97.6483013,21,22,0
"Crimson Clover Ct, Round Rock, TX 78665, USA",Forest Ridge,Round Rock,Williamson County,78665,30.509977,-97.616551,28,26,0
"Crinium Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4100646,-97.774861,11,18,0
"Cripple Creek Cove, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3768219,-97.7030796,36,55,41
"Cripple Creek Dr, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3747054,-97.700567,46,53,43
"Cripple Creek Rd, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.5001502,-97.8343302,28,33,0
"Crissom Ln, Texas 78728, USA",UnknownHood,UnknownTown,Travis County,78728,30.459385,-97.6811853,25,31,0
"Criswell Rd, Texas 78754, USA",UnknownHood,UnknownTown,Travis County,78754,30.3536678,-97.6598266,2,20,12
"Criswood Pl, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1802077,-97.79101,47,46,42
"Critter Canyon, Austin, TX 78746, USA",UnknownHood,Austin,Travis County,78746,30.3033455,-97.8630221,1,0,0
"Crockett Ave, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4317942,-97.9913194,2,14,0
"Crockett Rd, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.5171538,-97.8095354,14,43,0
"Crockett St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2438166,-97.7541278,96,87,52
"Crocus Cove, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.495726,-97.8369682,17,33,0
"Crofford Ln, Austin, TX 78724, USA",UnknownHood,Austin,Travis County,78724,30.3310743,-97.6185671,7,44,0
"Croftwood Dr, Austin, TX 78749, USA",South Austin,Austin,Travis County,78749,30.2055914,-97.8404008,51,60,32
"Cromarty Ln, Austin, TX 78754, USA",Belhaven,Austin,Travis County,78754,30.3548097,-97.6093813,3,22,0
"Cromwell Cir, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.2280866,-97.7193462,50,54,54
"Cromwell Hill, Austin, TX 78703, USA",Old West Austin,Austin,Travis County,78703,30.2859385,-97.7600204,51,79,35
"Crooked Creek Dr, Dessau Estates, TX 78660, USA",Dessau Estates,UnknownTown,Travis County,78660,30.4057508,-97.6352413,28,31,0
"Crooked Ln, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.2363472,-97.7317485,72,59,52
"Crooked Oak Cove, Austin, TX 78749, USA",West Oak Hill,Austin,Travis County,78749,30.2198562,-97.8552241,19,54,32
"Crosby Cir, Lost Creek, TX 78746, USA",UnknownHood,Lost Creek,Travis County,78746,30.2851235,-97.8481091,3,2,0
"Crosscreek Trail, Texas 78681, USA",UnknownHood,UnknownTown,Williamson County,78681,30.5295369,-97.719905,18,12,0
"Cross Creek, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3623409,-97.9806894,42,18,0
"Cross Meadow Ct, Texas 78610, USA",UnknownHood,UnknownTown,Caldwell County,78610,30.0390213,-97.68401,1,27,0
"Cross St, Jonestown, TX 78645, USA",UnknownHood,Jonestown,Travis County,78645,30.4996065,-97.9077519,8,1,0
"Cross St, Austin, TX 78702, USA",East Cesar Chavez,Austin,Travis County,78702,30.2565225,-97.7323785,83,96,48
"Cross Valley Run, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3445692,-97.7748165,24,9,0
"Crossbow Trail, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4726235,-97.9899767,12,18,0
"Crosscreek Dr, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1534396,-97.9468351,4,4,0
"Crosscreek Dr, Austin, TX 78757, USA",North Shoal Creek,Austin,Travis County,78757,30.3706023,-97.735193,55,79,43
"Crossdraw Dr, Austin, TX 78731, USA",Vista West,Austin,Travis County,78731,30.3686129,-97.7712094,7,13,23
"Crossing Pl, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.234701,-97.7150998,43,64,58
"Crossland Dr, Austin, TX 78726, USA",UnknownHood,Austin,Travis County,78726,30.4418171,-97.8219837,19,23,0
"Crossmeadow Dr, Austin, TX 78750, USA",UnknownHood,Austin,Travis County,78750,30.3776666,-97.786235,6,26,0
"Crossover Ln, Cherry Hollow Estates, TX 78641, USA",Cherry Hollow Estates,UnknownTown,Travis County,78641,30.5263883,-97.9580747,4,8,0
"Crossvine Way, Pflugerville, TX 78660, USA",Bohls Place,Pflugerville,Travis County,78660,30.4386601,-97.6069269,45,48,0
"Crosswind Cir, Crosswind, TX 78669, USA",Crosswind,UnknownTown,Travis County,78669,30.3606362,-98.0264123,0,6,0
"Crosswind Dr, Texas 78669, USA",UnknownHood,UnknownTown,Travis County,78669,30.3618663,-98.0265978,0,2,0
"Crosswood Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1964189,-97.7979203,37,56,40
"Croton Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4091412,-97.7770686,11,20,0
"Crow Ln, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1970114,-97.7723511,57,49,53
"Crow Wing Cove, Riverplace, TX 78730, USA",Riverplace,UnknownTown,Travis County,78730,30.378319,-97.8515699,6,11,0
"Crowheart Cove, Austin, TX 78746, USA",Westview On Lake Austin,Austin,Travis County,78746,30.317124,-97.7806084,5,12,0
"Crowley Trail, Jollyville, TX 78729, USA",Rattan Creek,Jollyville,Travis County,78729,30.4430173,-97.7463276,71,65,0
"Crown Colony Dr, Austin, TX 78747, USA",UnknownHood,Austin,Travis County,78747,30.1393307,-97.7940156,42,38,0
"Crown Ct, Imperial Valley, TX 78724, USA",Imperial Valley,UnknownTown,Travis County,78724,30.2710691,-97.6220898,9,30,0
"Crown Ct, Jollyville, TX 78729, USA",Bailey Oaks,Jollyville,Williamson County,78729,30.4595013,-97.7706198,27,49,0
"Crown Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2254017,-97.7881192,70,75,52
"Crown Oaks Dr, Austin, TX 78753, USA",Windsor Hills,Austin,Travis County,78753,30.3569244,-97.6813417,59,50,34
"Crown Ridge Path, Austin, TX 78753, USA",Windsor Hills,Austin,Travis County,78753,30.357318,-97.6803462,53,49,33
"Crown Ridge Rd, Austin, TX 78753, USA",UnknownHood,Austin,Travis County,78753,30.3564287,-97.6821243,59,50,34
"Crowncrest Cove, Austin, TX 78759, USA",Balcones Hills,Austin,Travis County,78759,30.371495,-97.750833,47,57,26
"Crowncrest Dr, Austin, TX 78759, USA",UnknownHood,Austin,Travis County,78759,30.3708154,-97.7493543,45,47,28
"Crownspoint Cir, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.182186,-97.828909,40,42,32
"Crownspoint Dr, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1815094,-97.8281894,40,42,32
"Croydon Loop, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1788254,-97.802234,32,49,42
"Crozier Ln, Austin, TX 78617, USA",UnknownHood,Austin,Travis County,78617,30.2195782,-97.6603422,9,45,34
"Crumley Creek Rd, Jonestown, TX 78645, USA",UnknownHood,Jonestown,Travis County,78645,30.5007896,-97.9141446,16,0,0
"Crumley Ln, Austin, TX 78741, USA",Montopolis,Austin,Travis County,78741,30.2409364,-97.6924232,31,53,41
"Crupp Ct, Austin, TX 78753, USA",Copperfield,Austin,Travis County,78753,30.3814365,-97.662763,13,14,27
"Cruz St, Austin, TX 78741, USA",Montopolis,Austin,Travis County,78741,30.227865,-97.6974872,63,55,48
"Crystal Caves, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1297626,-97.9635306,0,20,0
"Crystal Ct, Wells Branch, TX 78728, USA",UnknownHood,Wells Branch,Travis County,78728,30.4391768,-97.677335,60,44,0
"Crystal Cove, Jonestown, TX 78645, USA",UnknownHood,Jonestown,Travis County,78645,30.478533,-97.9216985,3,1,0
"Crystal Creek Cir, Barton Valley, TX 78746, USA",Barton Valley,UnknownTown,Travis County,78746,30.2992556,-97.862719,4,0,0
"Crystal Creek Dr, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.11893,-97.860222,11,19,0
"Crystal Creek Trail, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1437627,-97.9605811,8,7,0
"Crystal Hills Dr, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1469917,-97.9715355,10,0,0
"Crystal Mountain Dr, Crystal Mountain At Barton Creek, TX 78733, USA",Crystal Mountain At Barton Creek,UnknownTown,Travis County,78733,30.3097606,-97.870979,8,10,0
"Crystal Shore Dr, Wells Branch, TX 78728, USA",UnknownHood,Wells Branch,Travis County,78728,30.4412783,-97.6774139,57,43,0
"Crystal Springs Ct, The Hills, TX 78738, USA",The Hills Of Lakeway,The Hills,Travis County,78738,30.3502931,-97.9875406,19,19,0
"Crystal Terrace, Crystal Mountain At Barton Creek, TX 78733, USA",Crystal Mountain At Barton Creek,UnknownTown,Travis County,78733,30.3150203,-97.8747067,15,3,0
"Crystal Water Cove, Austin, TX 78735, USA",Oak Hill,Austin,Travis County,78735,30.2535419,-97.8305215,12,36,0
"Crystal Water Dr, Austin, TX 78735, USA",Oak Hill,Austin,Travis County,78735,30.2544113,-97.8320576,10,35,0
"Crystal Way, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1774101,-97.9485954,0,9,0
"Crystal Way, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4235456,-98.0293929,1,17,0
"Crystalbrook Cove, Austin, TX 78724, USA",Northridge Park,Austin,Travis County,78724,30.315879,-97.6525861,25,36,0
"Crystalbrook Dr, Austin, TX 78724, USA",UnknownHood,Austin,Travis County,78724,30.307541,-97.6526326,17,59,42
"Crystalbrook W, Texas 78724, USA",UnknownHood,UnknownTown,Travis County,78724,30.3179909,-97.6532767,24,26,0
"Cuernavaca Dr N, Texas 78733, USA",UnknownHood,UnknownTown,Travis County,78733,30.3366533,-97.8652223,30,11,0
"S Cuernavaca Dr, Austin, TX 78733, USA",UnknownHood,Austin,Travis County,78733,30.3216097,-97.8731314,9,9,0
"Cuesta Ct, Austin, TX 78730, USA",Angel Pass,Austin,Travis County,78730,30.3793805,-97.8158879,1,0,0
"Cuesta Trail, Austin, TX 78730, USA",UnknownHood,Austin,Travis County,78730,30.3787673,-97.8157351,2,0,0
"Cuesta Verde, Tierra Madrones, TX 78746, USA",Tierra Madrones,UnknownTown,Travis County,78746,30.3295527,-97.7937527,2,0,0
"Cueva Cir, Bee Cave, TX 78738, USA",UnknownHood,Bee Cave,Travis County,78738,30.3090865,-97.9791127,1,14,0
"Cueva Dr, Bee Cave, TX 78738, USA",UnknownHood,Bee Cave,Travis County,78738,30.3118471,-97.9817276,3,17,0
"Culberson Dr, Shady Hollow, TX 78748, USA",Shady Hollow,UnknownTown,Travis County,78748,30.1717397,-97.8535113,11,27,0
"Culebra Cir, Hudson Bend, TX 78734, USA",Vista Grande,Hudson Bend,Travis County,78734,30.3995194,-97.928684,38,10,0
"Cullen Ave, Austin, TX 78757, USA",Crestview,Austin,Travis County,78757,30.3436433,-97.7305359,74,85,51
"Cullen Ln, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.169137,-97.7905867,61,64,50
"Cullers Cove, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1974607,-97.7987173,44,59,40
"Culp St, Austin, TX 78741, USA",Montopolis,Austin,Travis County,78741,30.2379774,-97.6973269,37,53,44
"Culpepper Cove, Austin, TX 78730, USA",Long Canyon,Austin,Travis County,78730,30.3778352,-97.8236785,0,0,0
"Culver Cliff Ln, Twin Creeks, TX 78613, USA",Twin Creeks,UnknownTown,Travis County,78613,30.4640594,-97.8506349,6,18,0
"Cumberland Cove, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4198057,-98.0031271,5,9,0
"Cumberland Rd, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2387287,-97.7638076,81,58,47
"Cumbria Ln, Austin, TX 78727, USA",Milwood,Austin,Travis County,78727,30.4227206,-97.7228249,24,42,10
"Cummings St, Austin, TX 78701, USA",Rainey Street Historic District,Austin,Travis County,78701,30.2556096,-97.7394157,80,84,57
"Cumulus Dr, Pflugerville, TX 78660, USA",Skyview Manor,Pflugerville,Travis County,78660,30.4511024,-97.6500496,54,44,0
"Cupid Dr, Austin, TX 78735, USA",South Austin,Austin,Travis County,78735,30.2381005,-97.807037,17,32,34
"Cupolla Mountain, Texas 78613, USA",UnknownHood,UnknownTown,Williamson County,78613,30.4857426,-97.8465479,16,42,0
"Curameng Cove, Austin, TX 78748, USA",Slaughter Creek Commercial Park,Austin,Travis County,78748,30.1602203,-97.8269348,27,23,0
"Curiosity Cave Rd, Texas 78669, USA",UnknownHood,UnknownTown,Travis County,78669,30.3951055,-98.0680248,3,1,0
"Curlew Cove, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1872628,-97.8302705,21,42,29
"Curlew Dr, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1828616,-97.832418,35,46,29
"Curley Mesquite Cove, Sunset Valley, TX 78745, USA",Sunset Valley Meadows,Sunset Valley,Travis County,78745,30.2221192,-97.8154713,29,59,0
"Curly Leaf Cove, Austin, TX 78750, USA",Jester Estates,Austin,Travis County,78750,30.3774724,-97.7999138,25,21,0
"Curpin Cove, Austin, TX 78754, USA",Harris Branch,Austin,Travis County,78754,30.3423304,-97.6115767,21,28,0
"Current Cir, Austin, TX 78736, USA",West Oak Hill,Austin,Travis County,78736,30.2393016,-97.8914342,11,18,19
"Currin Ln, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1584736,-97.8444904,22,25,0
"Currywood Cir, Austin, TX 78759, USA",Point West Of Westover Hills,Austin,Travis County,78759,30.3841181,-97.7480865,33,48,27
"Currywood Dr, Austin, TX 78759, USA",Point West Of Westover Hills,Austin,Travis County,78759,30.3842739,-97.7484108,36,46,27
"Curtis Ave, Austin, TX 78722, USA",East Austin,Austin,Travis County,78722,30.2844452,-97.7122912,84,85,51
"Curve St, Austin, TX 78702, USA",Central East Austin,Austin,Travis County,78702,30.2708548,-97.7296456,83,81,56
"Cushing Dr, Round Rock, TX 78664, USA",UnknownHood,Round Rock,Williamson County,78664,30.498081,-97.67497,73,49,0
"Cushing Park Dr, Round Rock, TX 78664, USA",UnknownHood,Round Rock,Williamson County,78664,30.4948753,-97.6741063,73,53,0
"Cusseta Cove, Austin, TX 78739, USA",The Hielscher,Austin,Travis County,78739,30.1912446,-97.9060116,11,34,7
"Cusseta Ln, Austin, TX 78739, USA",The Hielscher,Austin,Travis County,78739,30.1906943,-97.9057532,11,34,7
